Symbol,label,attributed_pct
PAN,pca_cev_0.80,0.22930628340789486
CCL,pca_cev_0.80,0.22914589834188645
KMR,pca_cev_0.80,0.22721298717944716
DC4,pca_cev_0.80,0.22636196810269482
BRC,pca_cev_0.80,0.22527120441297718
GEE,pca_cev_0.80,0.2237910390936562
PPC,pca_cev_0.80,0.22192965068858922
HDG,pca_cev_0.80,0.21886936074937308
SHI,pca_cev_0.80,0.21750185290603763
LGL,pca_cev_0.80,0.21527275932990297
HAR,pca_cev_0.80,0.2146141343144485
SFI,pca_cev_0.80,0.21460869422555504
YEG,pca_cev_0.80,0.213520325873352
PHC,pca_cev_0.80,0.21309696025253128
PHR,pca_cev_0.80,0.21249905411483602
SCR,pca_cev_0.80,0.21151066324987677
PTL,pca_cev_0.80,0.20708073571007216
BMI,pca_cev_0.80,0.2067098773479328
BAF,pca_cev_0.80,0.20233340570531966
VFG,pca_cev_0.80,0.20132714924063633
EVG,pca_cev_0.80,0.19502279403099057
MSH,pca_cev_0.80,0.19433128880391096
TDH,pca_cev_0.80,0.19383380608750206
ADS,pca_cev_0.80,0.19158619129506008
CRC,pca_cev_0.80,0.18881794247040304
TMT,pca_cev_0.80,0.15707911987926645
DSC,pca_cev_0.80,0.13953267354674756
OPC,pca_cev_0.80,0.0752727505461191
PHR,pca_cev_0.90,0.41812632932544297
LGL,pca_cev_0.90,0.4178740513916868
CCL,pca_cev_0.90,0.41779946999624645
TVB,pca_cev_0.90,0.416224666562658
NHA,pca_cev_0.90,0.41618811702712566
D2D,pca_cev_0.90,0.41458883079338926
PAN,pca_cev_0.90,0.4140694188541898
GVR,pca_cev_0.90,0.4109646910674922
SAV,pca_cev_0.90,0.4108256114719582
VND,pca_cev_0.90,0.40934316020088835
BCE,pca_cev_0.90,0.4091738639925652
TLD,pca_cev_0.90,0.40863124125943334
DPG,pca_cev_0.90,0.40836625588550257
TDH,pca_cev_0.90,0.408059077266761
NTL,pca_cev_0.90,0.4079121359566544
TCD,pca_cev_0.90,0.4076521221211352
HVX,pca_cev_0.90,0.40748097195638944
HII,pca_cev_0.90,0.4074731007079097
DC4,pca_cev_0.90,0.4071173624807874
TNT,pca_cev_0.90,0.4069632775073036
HUB,pca_cev_0.90,0.40684038214858437
SVT,pca_cev_0.90,0.4064625840751944
PPC,pca_cev_0.90,0.4062779218832307
SMC,pca_cev_0.90,0.40601641630881896
NKG,pca_cev_0.90,0.4059871996759537
DTA,pca_cev_0.90,0.40596515325546717
BKG,pca_cev_0.90,0.4054839286423682
SFG,pca_cev_0.90,0.40504515889079173
VAB,pca_cev_0.90,0.40484504258993415
DIG,pca_cev_0.90,0.40482797095498735
LHG,pca_cev_0.90,0.4044037636114
CIG,pca_cev_0.90,0.40425177240498056
TRC,pca_cev_0.90,0.4041785703834355
TLH,pca_cev_0.90,0.4040922999681655
IJC,pca_cev_0.90,0.40379294983419867
CRC,pca_cev_0.90,0.4027970486512018
KHG,pca_cev_0.90,0.4027184564706022
FIT,pca_cev_0.90,0.4025021569829271
ASM,pca_cev_0.90,0.40194389085120896
KMR,pca_cev_0.90,0.40179261451807236
NLG,pca_cev_0.90,0.4016838009917545
TSC,pca_cev_0.90,0.40155276199444284
VRC,pca_cev_0.90,0.4013816868434137
ADS,pca_cev_0.90,0.40131101329161273
EVG,pca_cev_0.90,0.40085838701476106
PGV,pca_cev_0.90,0.40014364164622074
FCM,pca_cev_0.90,0.4001429667665603
SGT,pca_cev_0.90,0.40005648970147495
BMI,pca_cev_0.90,0.3990993389611894
SCR,pca_cev_0.90,0.3982640338459432
DXS,pca_cev_0.90,0.39808463301618
JVC,pca_cev_0.90,0.39760149343277396
TDG,pca_cev_0.90,0.3974962150066245
HAP,pca_cev_0.90,0.39708184025353627
APH,pca_cev_0.90,0.396976020731241
DXG,pca_cev_0.90,0.3964633080014078
VPG,pca_cev_0.90,0.39630393262517266
DLG,pca_cev_0.90,0.39600526833712507
DPR,pca_cev_0.90,0.3959691020050087
SHA,pca_cev_0.90,0.39507486272548603
AAA,pca_cev_0.90,0.395072134698508
THG,pca_cev_0.90,0.3949710550957513
PET,pca_cev_0.90,0.39437681232472266
HAR,pca_cev_0.90,0.39408923449561994
HVN,pca_cev_0.90,0.39305179005281704
DHC,pca_cev_0.90,0.39272245615255336
BRC,pca_cev_0.90,0.3924095290785872
SBT,pca_cev_0.90,0.39195936311402374
KHP,pca_cev_0.90,0.3916888986728661
YEG,pca_cev_0.90,0.39155837393690535
PTC,pca_cev_0.90,0.39146443508283274
BCG,pca_cev_0.90,0.3913594534140436
HDG,pca_cev_0.90,0.3906128594741851
BAF,pca_cev_0.90,0.39055484076518343
MSB,pca_cev_0.90,0.39048338334433985
VOS,pca_cev_0.90,0.3901226094956057
HVH,pca_cev_0.90,0.38984017982607433
TCB,pca_cev_0.90,0.38963830767738794
ASP,pca_cev_0.90,0.3889590509824896
TCO,pca_cev_0.90,0.3885340736748819
TPB,pca_cev_0.90,0.3880979371235159
CII,pca_cev_0.90,0.3879023686763896
TTF,pca_cev_0.90,0.38762038120235526
PDR,pca_cev_0.90,0.3873817663168487
DXV,pca_cev_0.90,0.3873008360344811
CMX,pca_cev_0.90,0.3872003665737829
ORS,pca_cev_0.90,0.3870358766064522
SZC,pca_cev_0.90,0.38671883373949983
ABS,pca_cev_0.90,0.3865354209490679
C47,pca_cev_0.90,0.3861228783284332
DQC,pca_cev_0.90,0.385660754861895
MSH,pca_cev_0.90,0.3853062827058851
TIP,pca_cev_0.90,0.3852178224563831
SJD,pca_cev_0.90,0.38508564576617227
TN1,pca_cev_0.90,0.38503399335169547
TVS,pca_cev_0.90,0.38497571115261336
PTL,pca_cev_0.90,0.3838149331069129
HMC,pca_cev_0.90,0.38341806643848353
GEX,pca_cev_0.90,0.383366703821359
HDC,pca_cev_0.90,0.38310861613545016
GEE,pca_cev_0.90,0.3828831120233601
HQC,pca_cev_0.90,0.38257131002102995
NVT,pca_cev_0.90,0.38244862302349864
DBC,pca_cev_0.90,0.38187655446869223
HTN,pca_cev_0.90,0.3811093361033561
PHC,pca_cev_0.90,0.38053194516199756
CRE,pca_cev_0.90,0.38039325403472984
ACL,pca_cev_0.90,0.38020154794870836
SFI,pca_cev_0.90,0.3797782714357435
LDG,pca_cev_0.90,0.37957660262680515
TMS,pca_cev_0.90,0.3785138288113228
ACG,pca_cev_0.90,0.3783892191776548
SCS,pca_cev_0.90,0.3778281714767831
BFC,pca_cev_0.90,0.3777510233838145
TNI,pca_cev_0.90,0.37715119385428075
HHS,pca_cev_0.90,0.37707742672915606
DAT,pca_cev_0.90,0.3755681433485413
PLX,pca_cev_0.90,0.3753698599612352
AAT,pca_cev_0.90,0.37533401022212914
CSV,pca_cev_0.90,0.37521326135471733
SJS,pca_cev_0.90,0.3739504633294174
FCN,pca_cev_0.90,0.37259457474252794
TYA,pca_cev_0.90,0.37252301005350835
HCD,pca_cev_0.90,0.3713824297456956
MCH,pca_cev_0.90,0.3712269450723835
TTA,pca_cev_0.90,0.3708221998872092
KBC,pca_cev_0.90,0.37081926778873614
ACB,pca_cev_0.90,0.37062711816321364
VID,pca_cev_0.90,0.3703652115920493
MWG,pca_cev_0.90,0.369999031512249
VIB,pca_cev_0.90,0.369864076436791
SAM,pca_cev_0.90,0.3689335633358177
HTG,pca_cev_0.90,0.36848399796318343
IMP,pca_cev_0.90,0.3679636006556577
VHM,pca_cev_0.90,0.3677848199412008
SSI,pca_cev_0.90,0.3677594514045497
HAX,pca_cev_0.90,0.3674318919887325
CTI,pca_cev_0.90,0.3665886119086276
UIC,pca_cev_0.90,0.36592064723817164
FMC,pca_cev_0.90,0.36543000441240886
BSR,pca_cev_0.90,0.36530484307834366
PLP,pca_cev_0.90,0.3651673624406659
KSB,pca_cev_0.90,0.36510703909326137
LBM,pca_cev_0.90,0.3649866644794638
VSC,pca_cev_0.90,0.3634637489982207
DAH,pca_cev_0.90,0.36333297007144766
AGG,pca_cev_0.90,0.36131658538355055
SHB,pca_cev_0.90,0.36128950638598534
DGW,pca_cev_0.90,0.35932321738990214
DCL,pca_cev_0.90,0.35907156368741466
SBV,pca_cev_0.90,0.3579532634437554
HTL,pca_cev_0.90,0.35768285056289617
NBB,pca_cev_0.90,0.3571808112888984
ICT,pca_cev_0.90,0.3566374285643142
VCI,pca_cev_0.90,0.35605738355941713
VNG,pca_cev_0.90,0.35602879160913514
LIX,pca_cev_0.90,0.3556062460777204
BMC,pca_cev_0.90,0.3543453722692259
NAF,pca_cev_0.90,0.3534565011369158
EIB,pca_cev_0.90,0.3532506156474071
SVD,pca_cev_0.90,0.35063492911178706
BHN,pca_cev_0.90,0.3506324508421175
NSC,pca_cev_0.90,0.34960856977510313
HPG,pca_cev_0.90,0.34643060050049257
ASG,pca_cev_0.90,0.34536180104591213
TDC,pca_cev_0.90,0.34529653851986086
HT1,pca_cev_0.90,0.34496284412984884
MBB,pca_cev_0.90,0.3440981214968053
PIT,pca_cev_0.90,0.34384685407557924
HPX,pca_cev_0.90,0.3437317382996367
NAV,pca_cev_0.90,0.3437134846355899
BWE,pca_cev_0.90,0.34364969252929595
PGC,pca_cev_0.90,0.3433373797356237
C32,pca_cev_0.90,0.3432184033792722
POW,pca_cev_0.90,0.3426801107562624
TCH,pca_cev_0.90,0.3411800033490066
TEG,pca_cev_0.90,0.33825981445459347
NVL,pca_cev_0.90,0.3380491559659182
HTI,pca_cev_0.90,0.3372623569558594
TCI,pca_cev_0.90,0.33713484926614684
ITC,pca_cev_0.90,0.3367048134844266
VIC,pca_cev_0.90,0.3361875030210062
CNG,pca_cev_0.90,0.3350124505205398
VNL,pca_cev_0.90,0.33377744839968104
VNE,pca_cev_0.90,0.333288130769348
ANV,pca_cev_0.90,0.3330935863832901
PVP,pca_cev_0.90,0.3318549085111759
NNC,pca_cev_0.90,0.33165261160927195
VMD,pca_cev_0.90,0.33141275490949174
QCG,pca_cev_0.90,0.32890987671396743
VPD,pca_cev_0.90,0.3287467497852281
VTP,pca_cev_0.90,0.3285264627173225
AFX,pca_cev_0.90,0.32763764882355245
DRC,pca_cev_0.90,0.32714715050994336
APG,pca_cev_0.90,0.32708279910835947
HSG,pca_cev_0.90,0.3265878465365386
VPB,pca_cev_0.90,0.32594086066717726
GDT,pca_cev_0.90,0.3258051910823292
LSS,pca_cev_0.90,0.3254481879056071
HSL,pca_cev_0.90,0.32511810414531944
ADG,pca_cev_0.90,0.32505897207341133
YBM,pca_cev_0.90,0.32463507940906944
OCB,pca_cev_0.90,0.32454007711746746
VTO,pca_cev_0.90,0.32408674703656887
MSN,pca_cev_0.90,0.3235877661896757
ILB,pca_cev_0.90,0.3221931714452298
BTP,pca_cev_0.90,0.3218262104704511
PC1,pca_cev_0.90,0.3204576561256989
TNH,pca_cev_0.90,0.32033679420982214
MHC,pca_cev_0.90,0.3195392364840588
VDS,pca_cev_0.90,0.31947978249344405
SSB,pca_cev_0.90,0.3192892401560967
MIG,pca_cev_0.90,0.3190926155587568
VCA,pca_cev_0.90,0.3185062526240107
SGR,pca_cev_0.90,0.31684919713527043
HHV,pca_cev_0.90,0.31369588185924324
VJC,pca_cev_0.90,0.31350472656843037
NHH,pca_cev_0.90,0.31046329071494805
SMB,pca_cev_0.90,0.30888348775180036
AGR,pca_cev_0.90,0.3059066402133819
GTA,pca_cev_0.90,0.30586995443977194
TV2,pca_cev_0.90,0.3051183217746357
DCM,pca_cev_0.90,0.3042739596812567
GSP,pca_cev_0.90,0.3008058827987321
ACC,pca_cev_0.90,0.3008028660215861
TCT,pca_cev_0.90,0.29988523412655527
DTL,pca_cev_0.90,0.2984354483838626
HAH,pca_cev_0.90,0.29832404202912244
SKG,pca_cev_0.90,0.297387921311778
TVT,pca_cev_0.90,0.2961457130770428
BVH,pca_cev_0.90,0.2946002955491382
AAM,pca_cev_0.90,0.29428063772878227
FTS,pca_cev_0.90,0.28876420226603816
DPM,pca_cev_0.90,0.2860125575939795
CMG,pca_cev_0.90,0.28516277699434894
SZL,pca_cev_0.90,0.2843298534220493
HCM,pca_cev_0.90,0.28397570367178443
NTC,pca_cev_0.90,0.28269601894646423
LCG,pca_cev_0.90,0.28040348662230313
EVF,pca_cev_0.90,0.2787032150891517
BID,pca_cev_0.90,0.27694083689509036
VRE,pca_cev_0.90,0.27306662235022255
VFG,pca_cev_0.90,0.2707861848583076
OGC,pca_cev_0.90,0.26313077233462057
KOS,pca_cev_0.90,0.25951738451292145
ITD,pca_cev_0.90,0.25825944515613086
CTF,pca_cev_0.90,0.25824597524633414
PAC,pca_cev_0.90,0.2548980691465885
VPI,pca_cev_0.90,0.2528243798429001
CDC,pca_cev_0.90,0.25271813892185574
HNA,pca_cev_0.90,0.24942284489730415
DBT,pca_cev_0.90,0.24875478892546085
VGC,pca_cev_0.90,0.24610545650047919
HAG,pca_cev_0.90,0.24495761050455778
SGN,pca_cev_0.90,0.24323261286153977
DHM,pca_cev_0.90,0.23688825572449373
NT2,pca_cev_0.90,0.23273450537420085
VIX,pca_cev_0.90,0.22992910334724015
CHP,pca_cev_0.90,0.22970264789773767
DHA,pca_cev_0.90,0.2285316011972535
SBA,pca_cev_0.90,0.22044078468212006
CLC,pca_cev_0.90,0.21998535191589175
DGC,pca_cev_0.90,0.21996700106592354
HHP,pca_cev_0.90,0.21273705277740104
DSC,pca_cev_0.90,0.2123614721815208
HDB,pca_cev_0.90,0.2112917799423856
SIP,pca_cev_0.90,0.21106571191567472
LPB,pca_cev_0.90,0.20231659839393049
BIC,pca_cev_0.90,0.2003058349074445
CTS,pca_cev_0.90,0.19921907019012522
TDP,pca_cev_0.90,0.19429086476995386
CTR,pca_cev_0.90,0.18858302668630386
STB,pca_cev_0.90,0.1861029112343119
TMT,pca_cev_0.90,0.18349569708605856
VTB,pca_cev_0.90,0.18063777661716765
DRL,pca_cev_0.90,0.179971675859291
TRA,pca_cev_0.90,0.17539996826706344
EVE,pca_cev_0.90,0.17455344499446693
GMD,pca_cev_0.90,0.1626396346874889
GAS,pca_cev_0.90,0.16224453786576026
DVP,pca_cev_0.90,0.15940613206603366
ST8,pca_cev_0.90,0.15620094015241592
DBD,pca_cev_0.90,0.15285051881316217
PDV,pca_cev_0.90,0.14969631023649377
CTG,pca_cev_0.90,0.14672638174112873
FIR,pca_cev_0.90,0.1454563768994057
ELC,pca_cev_0.90,0.14319493443915535
BSI,pca_cev_0.90,0.1361790493892387
DMC,pca_cev_0.90,0.13216910320802583
TMP,pca_cev_0.90,0.12912422010343516
NAB,pca_cev_0.90,0.12618628159323328
VNM,pca_cev_0.90,0.12217465624663247
DHG,pca_cev_0.90,0.11897784792478096
DSN,pca_cev_0.90,0.11142255629371316
SHI,pca_cev_0.90,0.10474742841583684
PVT,pca_cev_0.90,0.1038260382586646
VSH,pca_cev_0.90,0.10181050009680724
SRC,pca_cev_0.90,0.09964679006733553
CKG,pca_cev_0.90,0.09430645273426279
CLL,pca_cev_0.90,0.08592767413835627
TBC,pca_cev_0.90,0.08527809596577521
PVD,pca_cev_0.90,0.07412694196593789
PNJ,pca_cev_0.90,0.07252337835702051
BMP,pca_cev_0.90,0.07175887966351872
KDC,pca_cev_0.90,0.06270473701027147
SAB,pca_cev_0.90,0.06031433716773237
OPC,pca_cev_0.90,0.0570318832934845
TDM,pca_cev_0.90,0.05516550416213067
PGD,pca_cev_0.90,0.05501636742226197
PVS,pca_cev_0.90,0.054822894400633926
FRT,pca_cev_0.90,0.040037835802695806
NCT,pca_cev_0.90,0.03693007319633508
FPT,pca_cev_0.90,0.03461536960331929
REE,pca_cev_0.90,0.027872472041346415
SHP,pca_cev_0.90,0.022464516042099227
VCB,pca_cev_0.90,0.02236060745344584
BCM,pca_cev_0.90,0.01952974094299395
VIP,pca_cev_0.90,0.014638789228195719
DPM,pca_cev_0.95,1.0464440944020164
GAS,pca_cev_0.95,0.9346449062319393
PNJ,pca_cev_0.95,0.8896397405395361
DCM,pca_cev_0.95,0.8765913173428965
BWE,pca_cev_0.95,0.8099602726035912
SHI,pca_cev_0.95,0.8010911451222191
VNM,pca_cev_0.95,0.7573800613935845
AAM,pca_cev_0.95,0.6817680862332971
REE,pca_cev_0.95,0.6049477598740103
VRE,pca_cev_0.95,0.5649843923974619
CLC,pca_cev_0.95,0.5578920950696876
AFX,pca_cev_0.95,0.5477597899708699
BVH,pca_cev_0.95,0.5356729600033575
BIC,pca_cev_0.95,0.5292016674598077
BTP,pca_cev_0.95,0.5218169044670654
DGC,pca_cev_0.95,0.5094762377419298
BAF,pca_cev_0.95,0.502898413950605
CKG,pca_cev_0.95,0.5013845139075961
PVT,pca_cev_0.95,0.5001571301973788
MWG,pca_cev_0.95,0.4904373603120068
MSN,pca_cev_0.95,0.48688019608679545
HQC,pca_cev_0.95,0.48338235730607065
PPC,pca_cev_0.95,0.48113652575959936
NSC,pca_cev_0.95,0.4806331886687144
TCT,pca_cev_0.95,0.47788161941003876
ITD,pca_cev_0.95,0.47581405918798464
FRT,pca_cev_0.95,0.47382668495280034
TDP,pca_cev_0.95,0.46988086441323607
CNG,pca_cev_0.95,0.46892096220005863
PHC,pca_cev_0.95,0.46401018122157633
CMG,pca_cev_0.95,0.45953836493794975
PIT,pca_cev_0.95,0.4549512080041208
LIX,pca_cev_0.95,0.4461638311420807
HCM,pca_cev_0.95,0.44243984287722166
MSB,pca_cev_0.95,0.4412000717734228
AAA,pca_cev_0.95,0.43972826708614854
MSH,pca_cev_0.95,0.4386726866930288
VMD,pca_cev_0.95,0.43279223812263434
VOS,pca_cev_0.95,0.43255726530675914
ACC,pca_cev_0.95,0.431089204102033
ADG,pca_cev_0.95,0.42849810120343446
BMI,pca_cev_0.95,0.4268750993405837
HII,pca_cev_0.95,0.4265122196818938
BRC,pca_cev_0.95,0.4255366050014526
DHC,pca_cev_0.95,0.4218637108268899
KOS,pca_cev_0.95,0.4215452214024461
HTL,pca_cev_0.95,0.4167958405305534
YEG,pca_cev_0.95,0.4121255203049723
FPT,pca_cev_0.95,0.4113408310253097
HTI,pca_cev_0.95,0.41018107561181116
TMT,pca_cev_0.95,0.4080925369491789
HPX,pca_cev_0.95,0.4073792360534574
TIP,pca_cev_0.95,0.4071071173132731
TLD,pca_cev_0.95,0.40680026910864253
KMR,pca_cev_0.95,0.4016693870655469
DGW,pca_cev_0.95,0.39681586026971966
GTA,pca_cev_0.95,0.39434348470129726
NTL,pca_cev_0.95,0.39236797194860673
TMP,pca_cev_0.95,0.38939150373529563
SAB,pca_cev_0.95,0.38859558406070416
SMB,pca_cev_0.95,0.38763140688927195
HDB,pca_cev_0.95,0.38605601350987473
PDR,pca_cev_0.95,0.38558706132611104
FMC,pca_cev_0.95,0.3850613128428657
C47,pca_cev_0.95,0.38241838212360524
THG,pca_cev_0.95,0.3791332594537723
D2D,pca_cev_0.95,0.37782018953663854
PTL,pca_cev_0.95,0.375784859964697
GSP,pca_cev_0.95,0.37556691929298947
FIT,pca_cev_0.95,0.3741553495254228
VGC,pca_cev_0.95,0.3710218480610024
VNE,pca_cev_0.95,0.37020731870279466
HVH,pca_cev_0.95,0.3694370481574535
LBM,pca_cev_0.95,0.3649124239231398
DRL,pca_cev_0.95,0.36446044610231815
VPB,pca_cev_0.95,0.36428120181940427
HTG,pca_cev_0.95,0.36262868587586067
HMC,pca_cev_0.95,0.361867844488565
YBM,pca_cev_0.95,0.3618309487078635
JVC,pca_cev_0.95,0.36179123154063375
IMP,pca_cev_0.95,0.36129930209655087
ADS,pca_cev_0.95,0.3606481227608007
EVG,pca_cev_0.95,0.36036392037469517
ST8,pca_cev_0.95,0.3600070723704853
HAH,pca_cev_0.95,0.3596671453473042
BKG,pca_cev_0.95,0.35752068383385344
DMC,pca_cev_0.95,0.35511652383104725
BCM,pca_cev_0.95,0.35501646194481257
DPG,pca_cev_0.95,0.35389700363207066
PLP,pca_cev_0.95,0.3536762580938922
NVL,pca_cev_0.95,0.3528106164048902
NKG,pca_cev_0.95,0.3519433743888474
BFC,pca_cev_0.95,0.3509121992417444
CII,pca_cev_0.95,0.3503290479604524
DPR,pca_cev_0.95,0.34992409018913256
TCD,pca_cev_0.95,0.3497338060445057
TCB,pca_cev_0.95,0.3492544654755754
DHA,pca_cev_0.95,0.34845195977569515
TRA,pca_cev_0.95,0.3484221664286526
HAX,pca_cev_0.95,0.3470850460656706
HAR,pca_cev_0.95,0.3465909984499721
VPI,pca_cev_0.95,0.3457611871927875
SCR,pca_cev_0.95,0.3452648393671755
SGT,pca_cev_0.95,0.34485780736182065
GEE,pca_cev_0.95,0.3447178204584339
HDG,pca_cev_0.95,0.34421306250246114
SVT,pca_cev_0.95,0.34320344451696516
APH,pca_cev_0.95,0.34180351484979965
DIG,pca_cev_0.95,0.3410152823976323
OPC,pca_cev_0.95,0.3408768746853732
BSR,pca_cev_0.95,0.3395282057446415
PTC,pca_cev_0.95,0.3385047892043405
TPB,pca_cev_0.95,0.33388761598945427
SAM,pca_cev_0.95,0.3334357171070692
SFI,pca_cev_0.95,0.33223288511257243
PAC,pca_cev_0.95,0.33185090996315647
SGR,pca_cev_0.95,0.331446651171468
NHH,pca_cev_0.95,0.3303910175439519
AAT,pca_cev_0.95,0.3298896357691465
DLG,pca_cev_0.95,0.3276731025109692
CCL,pca_cev_0.95,0.32682584953596616
ITC,pca_cev_0.95,0.3256625423142506
FCM,pca_cev_0.95,0.324263734115992
NAV,pca_cev_0.95,0.32398644071638555
ACB,pca_cev_0.95,0.3238956634570285
TDM,pca_cev_0.95,0.32385083109188384
MHC,pca_cev_0.95,0.32367180609759877
CTI,pca_cev_0.95,0.32158993846356926
SMC,pca_cev_0.95,0.3207183779956868
C32,pca_cev_0.95,0.3185562932503764
PC1,pca_cev_0.95,0.3180033358735401
TMS,pca_cev_0.95,0.31793304025827424
HAG,pca_cev_0.95,0.31647467916814415
BMC,pca_cev_0.95,0.3154825285260424
TVB,pca_cev_0.95,0.31481804411186753
NTC,pca_cev_0.95,0.31273567794848317
BID,pca_cev_0.95,0.31165149624660954
VFG,pca_cev_0.95,0.31038941808431536
DTL,pca_cev_0.95,0.3091761254816836
KHP,pca_cev_0.95,0.30529560395472344
TVT,pca_cev_0.95,0.30379735336688446
DRC,pca_cev_0.95,0.30213023184009624
PVP,pca_cev_0.95,0.3020090051084247
HDC,pca_cev_0.95,0.3017200967546026
TTF,pca_cev_0.95,0.30088494903929236
DQC,pca_cev_0.95,0.3002983347343471
ACG,pca_cev_0.95,0.299072343581989
VSC,pca_cev_0.95,0.29550756798375055
TDH,pca_cev_0.95,0.29400694330506916
VCA,pca_cev_0.95,0.2924136821278373
VIX,pca_cev_0.95,0.29235070020231385
SZC,pca_cev_0.95,0.29204584626386837
APG,pca_cev_0.95,0.2902754388192728
PLX,pca_cev_0.95,0.2901583794473113
NVT,pca_cev_0.95,0.28991367938296664
TVS,pca_cev_0.95,0.2893447513500242
FIR,pca_cev_0.95,0.28887302488657407
VPG,pca_cev_0.95,0.28886937985330796
KHG,pca_cev_0.95,0.2887848273990289
GEX,pca_cev_0.95,0.28876504734665853
BCG,pca_cev_0.95,0.2885975895733101
TDG,pca_cev_0.95,0.2883066604262907
ASM,pca_cev_0.95,0.28760012335694785
TSC,pca_cev_0.95,0.28660924505167157
ILB,pca_cev_0.95,0.28496373315314827
TNH,pca_cev_0.95,0.28337670231582324
CTF,pca_cev_0.95,0.2831643612235181
EVE,pca_cev_0.95,0.28261029013023725
CRC,pca_cev_0.95,0.2816433637597632
AGG,pca_cev_0.95,0.27925735531310075
VTP,pca_cev_0.95,0.27897704696934505
DBT,pca_cev_0.95,0.2783092433824432
TRC,pca_cev_0.95,0.27708956850634286
TCO,pca_cev_0.95,0.2754197018020761
UIC,pca_cev_0.95,0.2725895134683851
ACL,pca_cev_0.95,0.2722988926990819
PGC,pca_cev_0.95,0.27180950501696627
HCD,pca_cev_0.95,0.2716337767739212
ORS,pca_cev_0.95,0.2710910609025858
STB,pca_cev_0.95,0.270556447979938
EIB,pca_cev_0.95,0.27022836372709746
BCE,pca_cev_0.95,0.26970740727578546
HAP,pca_cev_0.95,0.26952875037673785
MCH,pca_cev_0.95,0.26730433673842374
CSV,pca_cev_0.95,0.26713894017484385
PAN,pca_cev_0.95,0.26666942995464027
TLH,pca_cev_0.95,0.26611934837869855
SKG,pca_cev_0.95,0.2650809813568136
POW,pca_cev_0.95,0.2650018049279409
TEG,pca_cev_0.95,0.2649376329224133
LGL,pca_cev_0.95,0.26397861365947817
PGV,pca_cev_0.95,0.26258440663003096
ABS,pca_cev_0.95,0.2625437836447951
EVF,pca_cev_0.95,0.2623972865935238
NAF,pca_cev_0.95,0.26200354109100366
IJC,pca_cev_0.95,0.26087978555726044
VIB,pca_cev_0.95,0.2608585359105831
DC4,pca_cev_0.95,0.26055581058928023
SRC,pca_cev_0.95,0.26003499828624616
SZL,pca_cev_0.95,0.2592594539362763
VHM,pca_cev_0.95,0.25820562539911873
CHP,pca_cev_0.95,0.25789146970780774
GMD,pca_cev_0.95,0.2577332065188558
TNT,pca_cev_0.95,0.2572814272663959
TDC,pca_cev_0.95,0.25712933945019045
HT1,pca_cev_0.95,0.256896889635693
VND,pca_cev_0.95,0.2568370085620733
SBV,pca_cev_0.95,0.2560816146857234
DXS,pca_cev_0.95,0.2559266386976523
VRC,pca_cev_0.95,0.2547701088451328
SJD,pca_cev_0.95,0.25437114672401423
CRE,pca_cev_0.95,0.2535472544600628
ASP,pca_cev_0.95,0.2521047939655035
SFG,pca_cev_0.95,0.25073619081023374
DCL,pca_cev_0.95,0.2493027095210714
LCG,pca_cev_0.95,0.24869984907147535
MIG,pca_cev_0.95,0.24811487847700567
HPG,pca_cev_0.95,0.24803013005283442
NHA,pca_cev_0.95,0.24779436539506383
VAB,pca_cev_0.95,0.24728832806029497
OCB,pca_cev_0.95,0.2468744426462299
SHB,pca_cev_0.95,0.24644134470093715
HTN,pca_cev_0.95,0.24579390136093118
SBT,pca_cev_0.95,0.245371662744942
HVN,pca_cev_0.95,0.24451047377599183
GVR,pca_cev_0.95,0.24449685392071488
VJC,pca_cev_0.95,0.24433045682653964
SCS,pca_cev_0.95,0.24368909497719712
DTA,pca_cev_0.95,0.24368648385657335
ASG,pca_cev_0.95,0.24135917501278462
DAH,pca_cev_0.95,0.2403444830856696
KSB,pca_cev_0.95,0.2395235243855175
TTA,pca_cev_0.95,0.23922622636633897
PET,pca_cev_0.95,0.2387061025804585
SSB,pca_cev_0.95,0.2382357972202968
VPD,pca_cev_0.95,0.23802261338882427
VNL,pca_cev_0.95,0.23769917928214923
TN1,pca_cev_0.95,0.23696484268624213
DXV,pca_cev_0.95,0.23610948219651187
VNG,pca_cev_0.95,0.23570975361542432
CMX,pca_cev_0.95,0.2345339457655913
MBB,pca_cev_0.95,0.23409823849014547
AGR,pca_cev_0.95,0.2338471519748561
NLG,pca_cev_0.95,0.23324999001992697
VTO,pca_cev_0.95,0.23300524757468846
CDC,pca_cev_0.95,0.2329300223377418
TYA,pca_cev_0.95,0.23249656758842432
LSS,pca_cev_0.95,0.2321512108265352
SHP,pca_cev_0.95,0.23111348596235512
BSI,pca_cev_0.95,0.2305646857160312
CIG,pca_cev_0.95,0.23011569652291286
HVX,pca_cev_0.95,0.22858479370054957
SHA,pca_cev_0.95,0.22791217876170575
VCI,pca_cev_0.95,0.22727310786406754
HUB,pca_cev_0.95,0.22704580668840504
LDG,pca_cev_0.95,0.22666026829260724
PVS,pca_cev_0.95,0.22475618051356697
HHS,pca_cev_0.95,0.22465936231834738
VID,pca_cev_0.95,0.22433838808813727
NT2,pca_cev_0.95,0.22379205661054316
DBC,pca_cev_0.95,0.2232289579378484
ANV,pca_cev_0.95,0.22120311240702056
DSC,pca_cev_0.95,0.22036264332897929
DXG,pca_cev_0.95,0.219537887568496
